user_id,age,gender,height_cm,weight_kg,bmi,goal,activity_level,equipment_access,sleep_hours,days_since_last_workout,weekly_workouts,completion_rate,recovery_score,recommended_workout,intensity_level,estimated_duration_min,estimated_calories,completed_workout
U9421,19,Male,150,57.2,25.4,Lose Weight,Intermediate,Mixed,8,0,1,0.71,53,Cardio,2,33,360,1
U9422,30,Male,180,88.5,27.3,Build Muscle,Intermediate,Home,8.5,6,6,0.78,79,Upper Body,2,48,412,1
U9423,22,Female,185,66.1,19.3,Build Muscle,Beginner,Gym,7.9,0,4,0.96,78,Upper Body,1,56,540,1
U9424,20,Male,175,52.1,17,Build Muscle,Intermediate,Gym,8.9,3,3,0.55,77,Full Body,2,59,590,1
U9425,44,Female,188,100.7,28.5,Build Muscle,Intermediate,Mixed,8.3,6,6,0.4,73,Push,2,57,584,1
U9426,22,Male,193,92,24.7,Build Muscle,Intermediate,Gym,8.7,10,0,0.8,93,Legs,2,75,598,1
U9427,24,Male,190,96.7,26.8,Build Muscle,Intermediate,Home,7,3,0,0.75,94,Pull,2,54,488,1
U9428,20,Female,155,45.9,19.1,Build Muscle,Beginner,Mixed,8.1,5,6,0.61,59,Upper Body,1,45,324,1
U9429,21,Male,158,71.9,28.8,Lose Weight,Beginner,Gym,6.1,4,2,0.79,64,Cardio,1,32,338,1
U9430,44,Male,171,49.7,17,Lose Weight,Beginner,Home,7.6,0,1,0.74,43,Full Body,1,46,373,1
U9431,36,Female,159,54.6,21.6,Gain Strength,Intermediate,Gym,5.1,2,6,0.85,92,Legs,2,70,775,1
U9432,24,Female,167,78.4,28.1,Build Muscle,Advanced,Gym,8.2,2,0,0.63,80,Legs,3,68,722,1
U9433,22,Female,179,78.5,24.5,Lose Weight,Beginner,Gym,7.3,0,6,0.89,89,Full Body,1,41,381,1
U9434,37,Male,169,65.4,22.9,Build Muscle,Beginner,Mixed,5.6,6,3,0.69,68,Upper Body,1,63,537,1
U9435,27,Male,186,88.9,25.7,Build Muscle,Intermediate,Gym,8,9,1,0.38,61,Upper Body,2,64,566,0
U9436,32,Female,185,70.2,20.5,Improve Fitness,Intermediate,Home,8.5,6,3,0.68,64,Full Body,2,55,596,1
U9437,22,Female,163,71.2,26.8,Improve Fitness,Beginner,Gym,6.4,10,4,0.72,99,Full Body,1,41,331,1
U9438,32,Female,152,73.9,32,Lose Weight,Beginner,Gym,6.7,8,6,0.69,62,Cardio,1,31,284,1
U9439,43,Male,188,60.1,17,Lose Weight,Beginner,Gym,8.2,0,1,1,65,Full Body,1,48,418,1
U9440,29,Female,168,59.6,21.1,Build Muscle,Advanced,Gym,6.8,0,2,0.74,54,Legs,3,57,545,1
U9441,24,Male,186,78.2,22.6,Gain Strength,Intermediate,Gym,8.2,6,4,0.74,91,Push,2,47,535,1
U9442,22,Female,170,75.1,26,Lose Weight,Intermediate,Gym,5.9,7,4,0.62,75,Cardio,2,32,253,1
U9443,36,Male,186,68.5,19.8,Gain Strength,Beginner,Gym,5.7,5,0,0.51,79,Legs,1,65,738,0
U9444,22,Male,181,75.4,23,Build Muscle,Beginner,Gym,8.4,1,3,0.56,35,Full Body,1,53,390,1
U9445,23,Male,165,65.3,24,Lose Weight,Beginner,Gym,8.9,7,4,0.73,51,Full Body,1,43,394,1
U9446,27,Female,179,56.7,17.7,Build Muscle,Intermediate,Gym,8.4,2,3,0.57,95,Upper Body,2,45,475,1
U9447,27,Female,165,74.1,27.2,Build Muscle,Beginner,Home,6.3,8,1,0.93,58,Upper Body,1,56,556,1
U9448,22,Female,180,59.6,18.4,Build Muscle,Intermediate,Home,6.1,3,3,0.86,89,Legs,2,57,471,1
U9449,20,Female,163,60.6,22.8,Improve Fitness,Beginner,Gym,5,8,2,0.44,55,Full Body,1,44,470,0
U9450,24,Female,168,53.9,19.1,Improve Fitness,Beginner,Gym,7.4,2,3,1,83,Cardio,1,41,288,1
U9451,44,Female,180,64.2,19.8,Lose Weight,Beginner,Gym,6.3,1,2,0.63,77,Cardio,1,40,271,1
U9452,31,Male,150,70,31.1,Lose Weight,Intermediate,Home,6.6,10,2,1,100,Cardio,2,35,261,1
U9453,27,Female,171,67.3,23,Build Muscle,Beginner,Gym,6.7,6,2,0.66,72,Push,1,47,492,1
U9454,37,Male,184,77.9,23,Improve Fitness,Beginner,Gym,8.1,7,2,0.44,63,Upper Body,1,61,418,0
U9455,22,Male,175,79.3,25.9,Lose Weight,Beginner,Home,8.1,8,0,1,52,Full Body,1,54,371,1
U9456,26,Female,194,82,21.8,Lose Weight,Beginner,Gym,4.6,2,3,0.52,45,Full Body,1,46,477,1
U9457,44,Female,171,65.2,22.3,Gain Strength,Intermediate,Home,6.8,1,1,0.8,67,Upper Body,2,62,657,1
U9458,30,Female,153,62,26.5,Build Muscle,Beginner,Gym,7.2,6,0,0.53,46,Push,1,61,464,0
U9459,39,Female,171,79,27,Lose Weight,Beginner,Mixed,8.9,4,5,1,86,Cardio,1,36,302,1
U9460,40,Male,168,86.4,30.6,Build Muscle,Beginner,Mixed,7.6,8,5,0.77,73,Pull,1,66,504,1
U9461,22,Male,161,62.5,24.1,Gain Strength,Intermediate,Gym,7.8,1,4,0.63,69,Push,2,54,503,1
U9462,30,Male,176,60.7,19.6,Lose Weight,Beginner,Gym,7.6,9,5,0.55,72,Cardio,1,30,227,1
U9463,43,Female,174,80.5,26.6,Build Muscle,Advanced,Mixed,7.7,4,2,0.86,68,Legs,3,70,725,1
U9464,28,Male,179,84.9,26.5,Build Muscle,Advanced,Home,6.6,3,4,0.37,79,Legs,3,49,374,1
U9465,20,Male,169,73.7,25.8,Lose Weight,Beginner,Gym,8.2,7,4,0.72,47,Cardio,1,44,371,1
U9466,39,Male,183,80.7,24.1,Build Muscle,Intermediate,Gym,8.1,7,5,0.81,69,Lower Body,2,41,320,1
U9467,44,Male,152,40.4,17.5,Gain Strength,Beginner,Home,6,9,3,0.81,47,Pull,1,48,403,1
U9468,21,Female,191,84.6,23.2,Lose Weight,Beginner,Gym,7.1,0,1,0.93,81,Cardio,1,38,337,1
U9469,32,Male,165,77.6,28.5,Lose Weight,Intermediate,Home,7.4,2,5,0.57,62,Cardio,2,50,336,1
U9470,43,Male,185,70.5,20.6,Improve Fitness,Intermediate,Gym,7.7,5,5,0.6,66,Cardio,2,47,467,1
U9471,30,Male,162,64.6,24.6,Build Muscle,Intermediate,Home,8.9,0,4,0.84,60,Upper Body,2,65,426,1
U9472,39,Male,155,60.3,25.1,Improve Fitness,Beginner,Gym,8.9,9,2,0.83,48,Upper Body,1,50,461,1
U9473,43,Male,168,58.4,20.7,Gain Strength,Beginner,Gym,6,6,5,0.98,90,Push,1,52,551,1
U9474,29,Male,193,81.6,21.9,Improve Fitness,Beginner,Home,6.4,5,6,0.73,73,Full Body,1,54,429,1
U9475,23,Female,178,65,20.5,Lose Weight,Beginner,Mixed,6.8,1,1,0.46,91,Cardio,1,36,258,1
U9476,21,Female,155,41.1,17.1,Build Muscle,Beginner,Gym,5.2,0,0,0.8,53,Pull,1,55,388,1
U9477,22,Male,190,80.9,22.4,Gain Strength,Intermediate,Gym,7.2,5,6,0.84,68,Pull,2,70,771,1
U9478,43,Male,194,120.4,32,Gain Strength,Intermediate,Home,7.1,0,6,0.93,76,Pull,2,50,437,1
U9479,45,Male,181,109.7,33.5,Lose Weight,Intermediate,Gym,8.3,1,6,0.73,81,Cardio,2,41,396,1
U9480,33,Male,178,74.1,23.4,Gain Strength,Intermediate,Home,6.8,7,2,0.49,59,Push,2,51,368,0
U9481,24,Female,177,104,33.2,Lose Weight,Beginner,Mixed,5.8,2,3,0.6,70,Cardio,1,41,432,1
U9482,34,Male,166,66.7,24.2,Improve Fitness,Beginner,Gym,7.5,6,6,0.64,78,Lower Body,1,48,314,1
U9483,32,Male,184,99.2,29.3,Improve Fitness,Beginner,Gym,8.5,1,2,0.67,81,Cardio,1,36,341,1
U9484,34,Female,157,48.6,19.7,Improve Fitness,Beginner,Gym,6.3,6,0,0.51,71,Lower Body,1,57,465,0
U9485,26,Male,163,55.5,20.9,Gain Strength,Beginner,Gym,5.4,0,5,0.65,46,Pull,1,60,425,1
U9486,34,Female,193,112.1,30.1,Build Muscle,Intermediate,Home,6.5,9,6,0.9,64,Legs,2,58,657,1
U9487,39,Male,177,61.1,19.5,Gain Strength,Advanced,Gym,8.4,9,6,0.74,100,Pull,3,58,428,1
U9488,45,Male,170,65,22.5,Improve Fitness,Beginner,Mixed,6.6,6,6,0.9,87,Upper Body,1,41,347,1
U9489,36,Female,183,84.1,25.1,Lose Weight,Advanced,Gym,9.5,4,4,0.67,52,Cardio,3,32,356,1
U9490,32,Male,181,66.5,20.3,Lose Weight,Intermediate,Gym,6.8,8,6,0.99,69,Cardio,2,33,278,1
U9491,37,Female,153,72.8,31.1,Lose Weight,Intermediate,Mixed,7.6,0,3,0.92,77,Lower Body,2,46,396,1
U9492,27,Male,166,71.9,26.1,Lose Weight,Beginner,Gym,7.9,4,1,0.62,63,Lower Body,1,55,541,1
U9493,39,Male,164,69.9,26,Gain Strength,Intermediate,Gym,9.2,5,5,0.44,41,Legs,2,73,831,1
U9494,40,Male,176,72.5,23.4,Gain Strength,Beginner,Mixed,8.2,9,2,0.73,54,Pull,1,46,330,1
U9495,40,Male,152,57.3,24.8,Improve Fitness,Intermediate,Mixed,5.2,7,5,0.83,67,Lower Body,2,47,459,1
U9496,33,Female,193,90.1,24.2,Gain Strength,Beginner,Gym,7.6,5,3,0.76,63,Upper Body,1,61,438,1
U9497,31,Male,163,76.5,28.8,Build Muscle,Beginner,Mixed,8,8,2,0.4,68,Upper Body,1,44,347,0
U9498,27,Male,187,69.9,20,Build Muscle,Advanced,Gym,5.7,5,3,0.82,65,Push,3,50,564,1
U9499,38,Male,186,82.7,23.9,Build Muscle,Intermediate,Gym,6.4,6,2,0.79,82,Pull,2,69,686,1
U9500,25,Male,190,121.3,33.6,Gain Strength,Advanced,Gym,6.9,2,6,0.46,64,Push,3,50,487,1
U9501,42,Male,167,78.4,28.1,Lose Weight,Advanced,Gym,6.3,5,6,0.45,60,Cardio,3,45,499,1
U9502,35,Male,184,75.5,22.3,Lose Weight,Intermediate,Gym,5.9,1,0,0.76,70,Cardio,2,33,363,1
U9503,35,Male,183,93.1,27.8,Gain Strength,Intermediate,Gym,6.6,9,2,0.82,64,Legs,2,64,607,1
U9504,24,Female,160,50.7,19.8,Improve Fitness,Intermediate,Gym,6.5,9,6,0.43,98,Lower Body,2,44,386,1
U9505,33,Female,173,75.1,25.1,Gain Strength,Beginner,Gym,6.2,3,0,0.65,35,Lower Body,1,49,397,0
U9506,24,Female,172,90.2,30.5,Build Muscle,Beginner,Home,8.6,5,3,0.74,76,Upper Body,1,55,567,1
U9507,36,Female,195,73,19.2,Gain Strength,Intermediate,Home,5.8,3,0,0.41,69,Pull,2,68,526,0
U9508,41,Female,157,71.5,29,Lose Weight,Intermediate,Home,6.7,10,2,0.78,86,Cardio,2,41,317,1
U9509,42,Male,175,54.2,17.7,Gain Strength,Intermediate,Gym,9.1,1,4,0.93,79,Pull,2,46,464,1
U9510,29,Female,162,74.5,28.4,Lose Weight,Beginner,Mixed,8.2,4,6,0.77,93,Recovery,1,23,194,1
U9511,38,Female,175,69.2,22.6,Lose Weight,Intermediate,Gym,7.6,8,2,0.96,31,Full Body,2,43,439,1
U9512,26,Male,170,76,26.3,Build Muscle,Intermediate,Home,7.9,8,3,0.41,76,Upper Body,2,51,332,1
U9513,21,Male,177,66.4,21.2,Build Muscle,Intermediate,Gym,7.5,1,3,0.7,57,Full Body,2,45,487,1
U9514,45,Female,154,69.3,29.2,Build Muscle,Beginner,Gym,6.6,4,3,0.77,91,Push,1,46,300,1
U9515,39,Female,182,68.2,20.6,Improve Fitness,Beginner,Gym,7.1,3,4,0.63,67,Upper Body,1,51,359,1
U9516,21,Male,174,101.7,33.6,Gain Strength,Advanced,Home,7.6,6,3,0.78,79,Lower Body,3,47,536,1
U9517,36,Female,159,66.5,26.3,Gain Strength,Intermediate,Mixed,5.1,2,6,1,50,Push,2,49,415,1
U9518,26,Male,183,106.5,31.8,Build Muscle,Advanced,Home,7.8,8,0,0.75,67,Lower Body,3,57,483,1
U9519,25,Male,155,85,35.4,Gain Strength,Beginner,Mixed,7.8,3,2,0.72,63,Upper Body,1,61,570,1
U9520,26,Female,166,59.8,21.7,Build Muscle,Beginner,Gym,7.2,8,4,0.55,82,Full Body,1,45,404,1
U9521,36,Male,173,65.2,21.8,Gain Strength,Beginner,Mixed,8.2,9,1,0.9,71,Pull,1,58,527,1
U9522,31,Male,177,84.3,26.9,Lose Weight,Beginner,Gym,7.8,1,5,0.46,97,Full Body,1,57,437,1
U9523,27,Female,175,71.7,23.4,Gain Strength,Advanced,Gym,7.9,4,3,0.85,34,Legs,3,64,435,1
U9524,33,Male,181,71.1,21.7,Improve Fitness,Advanced,Gym,8,1,0,0.73,82,Cardio,3,47,480,1
U9525,32,Female,193,92.8,24.9,Build Muscle,Intermediate,Gym,8.5,6,3,0.74,93,Push,2,55,387,1
U9526,23,Female,169,58.3,20.4,Build Muscle,Beginner,Home,7,7,5,0.61,77,Push,1,67,524,1
U9527,30,Female,179,74.7,23.3,Gain Strength,Advanced,Gym,6.8,4,1,0.59,65,Legs,3,51,580,1
U9528,28,Female,153,57.4,24.5,Build Muscle,Beginner,Home,4.9,9,6,0.31,72,Full Body,1,56,619,0
U9529,37,Male,150,38.2,17,Build Muscle,Intermediate,Mixed,6.9,5,0,0.65,80,Push,2,70,789,1
U9530,26,Male,153,50.8,21.7,Build Muscle,Advanced,Gym,8.8,5,6,0.87,49,Legs,3,67,717,1
U9531,41,Female,183,78,23.3,Gain Strength,Advanced,Home,8.8,10,4,0.59,71,Lower Body,3,42,323,1
U9532,32,Male,194,114.4,30.4,Improve Fitness,Beginner,Home,6.5,6,0,0.92,58,Full Body,1,54,593,1
U9533,18,Female,165,46.3,17,Improve Fitness,Beginner,Gym,8.5,6,4,0.8,79,Full Body,1,49,368,1
U9534,29,Male,186,68.8,19.9,Gain Strength,Advanced,Gym,6,6,4,0.93,75,Upper Body,3,41,368,1
U9535,22,Female,171,70.2,24,Improve Fitness,Intermediate,Home,7.3,1,2,0.99,82,Lower Body,2,65,429,1
U9536,35,Male,177,70.5,22.5,Build Muscle,Beginner,Mixed,5.6,0,2,0.83,58,Upper Body,1,58,569,1
U9537,34,Female,195,74.1,19.5,Build Muscle,Beginner,Gym,8.5,8,2,0.88,77,Legs,1,65,624,1
U9538,27,Male,160,49.4,19.3,Improve Fitness,Beginner,Gym,9.1,4,2,0.91,67,Full Body,1,41,322,1
U9539,24,Female,155,53.6,22.3,Gain Strength,Intermediate,Gym,7.2,7,4,0.63,100,Upper Body,2,46,486,1
U9540,32,Male,154,54.3,22.9,Build Muscle,Beginner,Home,5.9,5,5,1,63,Push,1,63,613,1
U9541,22,Male,165,75.7,27.8,Build Muscle,Beginner,Mixed,7.8,7,4,0.71,57,Push,1,60,560,1
U9542,20,Male,156,59.1,24.3,Gain Strength,Beginner,Gym,5.8,9,3,0.72,83,Pull,1,49,328,1
U9543,25,Female,170,91.6,31.7,Gain Strength,Beginner,Gym,5.9,8,5,0.67,64,Lower Body,1,65,603,1
U9544,29,Male,174,77.5,25.6,Lose Weight,Beginner,Home,5.4,4,3,0.55,46,Full Body,1,53,411,1
U9545,25,Female,185,63.3,18.5,Lose Weight,Intermediate,Mixed,6.4,9,4,1,77,Cardio,2,33,354,1
U9546,45,Male,165,67.5,24.8,Gain Strength,Beginner,Gym,8.6,4,4,0.79,79,Lower Body,1,40,364,1
U9547,37,Male,188,79.5,22.5,Lose Weight,Intermediate,Home,6.4,6,5,0.48,62,Full Body,2,43,368,1
U9548,20,Male,153,54.5,23.3,Lose Weight,Beginner,Mixed,7.5,4,6,0.71,66,Full Body,1,55,410,1
U9549,36,Male,162,54.3,20.7,Lose Weight,Beginner,Gym,7.5,7,4,0.63,77,Cardio,1,46,346,1
U9550,20,Male,178,53.9,17,Build Muscle,Beginner,Mixed,7.5,5,3,0.85,81,Upper Body,1,61,496,1
U9551,23,Female,188,83.8,23.7,Gain Strength,Intermediate,Gym,8.1,7,3,0.49,70,Push,2,49,562,1
U9552,35,Female,193,88.3,23.7,Build Muscle,Beginner,Gym,8.2,6,6,0.36,56,Upper Body,1,64,429,1
U9553,19,Female,174,96.3,31.8,Lose Weight,Beginner,Gym,4.5,4,2,0.87,61,Full Body,1,49,401,1
U9554,24,Male,160,65.5,25.6,Build Muscle,Advanced,Gym,8.7,8,1,0.77,93,Push,3,54,456,1
U9555,22,Male,178,71,22.4,Improve Fitness,Beginner,Gym,6.7,7,4,0.86,65,Cardio,1,45,346,1
U9556,23,Male,171,79,27,Build Muscle,Intermediate,Gym,8.4,5,0,0.88,48,Lower Body,2,65,446,1
U9557,30,Female,157,56.9,23.1,Improve Fitness,Beginner,Gym,7.4,3,2,0.68,73,Full Body,1,52,490,1
U9558,30,Female,170,74.3,25.7,Lose Weight,Intermediate,Home,6.5,0,6,0.69,54,Full Body,2,60,671,1
U9559,20,Female,168,63.5,22.5,Gain Strength,Intermediate,Gym,5.4,10,2,0.74,69,Push,2,53,540,0
U9560,23,Female,153,48.5,20.7,Gain Strength,Advanced,Gym,9.1,6,2,0.68,76,Lower Body,3,46,462,1
U9561,39,Female,187,76.2,21.8,Lose Weight,Advanced,Mixed,6.6,5,6,0.78,67,Cardio,3,30,266,1
U9562,35,Male,175,75,24.5,Lose Weight,Intermediate,Gym,8,0,6,0.63,52,Cardio,2,33,330,1
U9563,19,Male,150,40.7,18.1,Build Muscle,Beginner,Gym,8.7,1,4,0.89,81,Legs,1,68,647,1
U9564,33,Male,164,61.1,22.7,Build Muscle,Intermediate,Mixed,5.6,3,2,0.67,70,Push,2,49,328,1
U9565,23,Male,160,50.4,19.7,Build Muscle,Beginner,Gym,5.5,9,3,0.41,81,Upper Body,1,55,605,0
U9566,29,Female,150,43.6,19.4,Lose Weight,Beginner,Home,7.4,1,3,0.65,80,Cardio,1,47,440,1
U9567,20,Male,189,92.5,25.9,Build Muscle,Beginner,Gym,6.8,8,5,0.74,70,Push,1,49,325,1
U9568,28,Male,163,58.2,21.9,Gain Strength,Advanced,Gym,8.2,7,4,0.64,70,Upper Body,3,54,477,1
U9569,33,Male,192,68.6,18.6,Lose Weight,Beginner,Mixed,7.4,1,6,0.61,64,Cardio,1,45,370,1
U9570,26,Female,183,70.3,21,Build Muscle,Advanced,Gym,7,0,2,0.36,82,Legs,3,73,603,1
U9571,30,Male,194,91.5,24.3,Build Muscle,Beginner,Gym,6.6,1,0,0.44,78,Legs,1,62,633,1
U9572,28,Female,152,50.4,21.8,Build Muscle,Beginner,Gym,8.5,3,0,0.81,95,Lower Body,1,51,570,1
U9573,28,Male,161,65.1,25.1,Lose Weight,Intermediate,Gym,8.3,7,4,0.8,65,Lower Body,2,52,351,1
U9574,44,Female,171,74,25.3,Build Muscle,Beginner,Gym,6.2,5,1,1,70,Legs,1,58,393,1
U9575,20,Female,158,61.4,24.6,Improve Fitness,Intermediate,Gym,7.5,5,5,0.52,91,Lower Body,2,49,480,1
U9576,28,Female,176,62.6,20.2,Gain Strength,Beginner,Gym,5.7,5,0,0.69,52,Upper Body,1,52,358,0
U9577,31,Female,174,94.2,31.1,Build Muscle,Beginner,Mixed,6.8,7,5,0.2,74,Pull,1,46,468,0
U9578,20,Female,160,68.6,26.8,Gain Strength,Intermediate,Gym,6.6,2,5,0.48,70,Pull,2,63,529,1
U9579,19,Male,184,76.2,22.5,Gain Strength,Intermediate,Home,6,10,3,0.53,74,Lower Body,2,41,403,0
U9580,38,Male,192,104.3,28.3,Build Muscle,Intermediate,Home,7.6,7,5,0.41,81,Pull,2,50,574,1
U9581,44,Male,176,85.8,27.7,Improve Fitness,Intermediate,Gym,8.6,10,3,0.55,71,Full Body,2,41,337,1
U9582,45,Male,189,96.1,26.9,Improve Fitness,Beginner,Gym,6.5,3,0,0.82,71,Upper Body,1,45,373,1
U9583,37,Female,177,65.5,20.9,Build Muscle,Beginner,Gym,6.3,2,6,0.94,57,Full Body,1,60,539,1
U9584,28,Female,190,70.8,19.6,Lose Weight,Advanced,Gym,7.5,6,1,0.71,52,Cardio,3,40,262,1
U9585,28,Male,187,78,22.3,Gain Strength,Beginner,Gym,6.2,6,1,0.6,100,Pull,1,60,437,1
U9586,27,Male,167,64.7,23.2,Lose Weight,Beginner,Home,6.1,6,3,1,85,Cardio,1,44,384,1
U9587,37,Male,167,76.7,27.5,Gain Strength,Advanced,Gym,6.2,9,1,0.93,84,Pull,3,47,532,1
U9588,19,Female,153,58.8,25.1,Build Muscle,Intermediate,Gym,5.2,0,6,0.72,97,Legs,2,45,400,1
U9589,35,Female,180,82.3,25.4,Build Muscle,Intermediate,Home,6.7,3,1,0.68,69,Upper Body,2,51,450,1
U9590,40,Male,151,48.1,21.1,Lose Weight,Beginner,Home,7.1,6,4,0.98,91,Cardio,1,45,332,1
U9591,37,Female,191,77.7,21.3,Lose Weight,Intermediate,Home,8.5,9,6,0.86,81,Cardio,2,37,347,1
U9592,23,Female,177,82.4,26.3,Improve Fitness,Intermediate,Mixed,6.1,8,2,0.65,84,Full Body,2,46,518,1
U9593,27,Female,180,62.9,19.4,Build Muscle,Advanced,Gym,6,6,6,0.78,60,Legs,3,56,611,1
U9594,30,Female,194,105.4,28,Build Muscle,Beginner,Home,6.3,6,1,0.76,76,Upper Body,1,46,398,1
U9595,21,Female,190,81.2,22.5,Improve Fitness,Advanced,Gym,6.8,7,6,0.6,71,Lower Body,3,61,650,1
U9596,38,Female,162,53.8,20.5,Build Muscle,Intermediate,Mixed,6.9,5,5,0.85,54,Legs,2,64,572,1
U9597,31,Male,150,50.6,22.5,Lose Weight,Intermediate,Gym,7.7,3,5,0.35,99,Full Body,2,59,607,1
U9598,39,Male,150,65,28.9,Lose Weight,Beginner,Gym,5.4,6,0,0.34,72,Full Body,1,58,647,0
U9599,29,Male,173,59.3,19.8,Gain Strength,Intermediate,Gym,8.2,4,1,0.79,73,Legs,2,62,625,1
U9600,23,Male,190,79.8,22.1,Gain Strength,Beginner,Home,8.9,6,6,0.86,81,Legs,1,72,469,1
U9601,32,Female,167,82.3,29.5,Gain Strength,Intermediate,Gym,6,1,1,0.95,68,Push,2,49,386,1
U9602,35,Female,187,90.6,25.9,Lose Weight,Beginner,Mixed,6.9,6,6,0.38,86,Cardio,1,41,302,1
U9603,26,Female,170,49.1,17,Lose Weight,Beginner,Gym,6,6,1,0.64,42,Full Body,1,44,300,1
U9604,19,Male,177,62.3,19.9,Build Muscle,Intermediate,Home,7.4,6,6,0.66,68,Legs,2,67,719,1
U9605,21,Male,185,70.8,20.7,Lose Weight,Intermediate,Mixed,7.2,10,1,0.66,47,Cardio,2,40,349,1
U9606,30,Female,170,68.5,23.7,Build Muscle,Intermediate,Gym,5.7,1,0,0.88,66,Legs,2,48,404,1
U9607,21,Male,154,83.2,35.1,Build Muscle,Beginner,Gym,8.2,2,2,0.7,80,Upper Body,1,42,322,1
U9608,20,Female,194,64,17,Gain Strength,Beginner,Gym,8.2,10,6,0.57,73,Push,1,53,496,1
U9609,18,Male,166,59,21.4,Lose Weight,Intermediate,Gym,6.4,8,2,0.69,73,Full Body,2,43,290,1
U9610,36,Male,179,78.2,24.4,Improve Fitness,Intermediate,Gym,7.1,4,6,0.43,100,Recovery,2,28,276,1
U9611,33,Male,185,87.3,25.5,Lose Weight,Intermediate,Mixed,7.6,6,5,0.66,58,Cardio,2,43,311,1
U9612,21,Male,164,67.5,25.1,Lose Weight,Intermediate,Gym,7.4,0,3,0.95,100,Cardio,2,50,433,1
U9613,39,Male,179,98.4,30.7,Improve Fitness,Intermediate,Gym,5.2,6,1,0.64,77,Lower Body,2,64,468,0
U9614,36,Female,170,65.9,22.8,Build Muscle,Intermediate,Home,7.1,3,3,0.33,85,Upper Body,2,47,532,1
U9615,42,Male,170,49.1,17,Lose Weight,Advanced,Mixed,5.4,7,1,0.54,70,Lower Body,3,43,406,0
U9616,26,Female,179,56.7,17.7,Lose Weight,Beginner,Mixed,5.9,8,4,0.93,70,Recovery,1,21,189,1
U9617,27,Male,154,62.4,26.3,Build Muscle,Intermediate,Home,5.7,10,1,0.71,69,Legs,2,51,529,1
U9618,38,Male,159,53.6,21.2,Build Muscle,Beginner,Home,7,7,0,0.38,78,Lower Body,1,51,357,0
U9619,20,Female,155,54.8,22.8,Build Muscle,Intermediate,Gym,6.8,2,4,0.87,78,Full Body,2,52,531,1
U9620,37,Female,184,78.5,23.2,Improve Fitness,Beginner,Gym,5.9,6,4,0.96,51,Recovery,1,29,236,1
U9621,21,Male,189,96.8,27.1,Build Muscle,Intermediate,Gym,5.3,1,2,0.89,87,Legs,2,68,449,1
U9622,28,Female,164,45.7,17,Build Muscle,Intermediate,Gym,7.6,9,3,0.79,82,Legs,2,73,586,1
U9623,20,Male,194,97.9,26,Build Muscle,Beginner,Gym,6,6,6,0.68,96,Pull,1,64,533,1
U9624,27,Female,189,70.7,19.8,Gain Strength,Beginner,Gym,7.5,8,1,0.93,57,Lower Body,1,52,350,1
U9625,36,Male,166,51,18.5,Build Muscle,Beginner,Home,5.7,9,1,0.79,52,Upper Body,1,60,684,1
U9626,23,Male,170,69.1,23.9,Lose Weight,Intermediate,Mixed,8.6,0,6,0.71,60,Cardio,2,47,321,1
U9627,23,Female,181,81.9,25,Gain Strength,Intermediate,Gym,7,2,4,0.8,96,Upper Body,2,61,521,1
U9628,20,Female,169,74.8,26.2,Gain Strength,Beginner,Gym,9.3,6,0,0.8,60,Push,1,57,389,1
U9629,45,Male,165,92.8,34.1,Build Muscle,Intermediate,Home,7,3,5,0.53,100,Push,2,61,429,1
U9630,26,Female,183,71.7,21.4,Lose Weight,Beginner,Gym,6.3,3,3,0.62,74,Cardio,1,42,301,1
U9631,34,Female,195,108,28.4,Lose Weight,Beginner,Gym,4.5,1,1,0.89,63,Cardio,1,43,300,1
U9632,32,Female,157,56.2,22.8,Lose Weight,Beginner,Gym,9,2,6,0.76,78,Lower Body,1,42,460,1
U9633,38,Female,176,75.3,24.3,Gain Strength,Beginner,Gym,7.9,9,2,1,34,Legs,1,56,572,1
U9634,22,Female,163,77.3,29.1,Lose Weight,Intermediate,Gym,8.8,9,3,0.81,61,Recovery,2,25,208,1
U9635,36,Male,167,54.9,19.7,Gain Strength,Beginner,Gym,9.5,10,4,0.56,94,Push,1,68,477,1
U9636,24,Male,153,61.1,26.1,Lose Weight,Beginner,Gym,9.4,2,1,0.66,47,Cardio,1,46,416,1
U9637,20,Female,181,80.3,24.5,Gain Strength,Advanced,Mixed,5.5,9,3,1,81,Legs,3,54,476,1
U9638,33,Female,174,84.2,27.8,Lose Weight,Intermediate,Mixed,8,4,6,0.6,70,Cardio,2,41,290,1
U9639,45,Female,156,60.8,25,Gain Strength,Intermediate,Home,9.2,3,6,0.51,61,Upper Body,2,42,337,1
U9640,22,Male,157,56.7,23,Lose Weight,Intermediate,Gym,6.4,8,2,0.46,31,Cardio,2,30,232,0
U9641,35,Female,182,56.3,17,Lose Weight,Beginner,Home,8.3,2,4,0.72,84,Cardio,1,45,313,1
U9642,28,Female,156,53.8,22.1,Gain Strength,Beginner,Gym,7,9,1,1,95,Pull,1,66,499,1
U9643,38,Female,195,108.4,28.5,Gain Strength,Advanced,Gym,7.3,7,3,0.81,77,Legs,3,75,860,1
U9644,35,Male,160,60.9,23.8,Gain Strength,Intermediate,Gym,6.7,10,0,0.92,52,Upper Body,2,48,537,1
U9645,23,Female,190,110.8,30.7,Lose Weight,Advanced,Gym,6.8,0,5,0.48,63,Full Body,3,41,403,1
